metric_name,metric_date_start,metric_date_end,metric_text,metric_value,metric_numerator,metric_denominator,mmwr_year,mmwr_week
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19173 12:00:00 AM,07/07/2022 12:00:00 PM,,728,,,2022,27
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19172 12:00:00 AM,07/06/2022 12:00:00 PM,,691,,,2022,27
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19171 12:00:00 AM,07/05/2022 12:00:00 PM,,664,,,2022,27
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19170 12:00:00 AM,07/04/2022 12:00:00 PM,,630,,,2022,27
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19169 12:00:00 AM,07/03/2022 12:00:00 PM,,600,,,2022,27
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19168 12:00:00 AM,07/02/2022 12:00:00 PM,,594,,,2022,26
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19167 12:00:00 AM,07/01/2022 12:00:00 PM,,587,,,2022,26
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19166 12:00:00 AM,06/30/2022 12:00:00 PM,,623,,,2022,26
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19165 12:00:00 AM,06/29/2022 12:00:00 PM,,647,,,2022,26
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19164 12:00:00 AM,06/28/2022 12:00:00 PM,,648,,,2022,26
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19163 12:00:00 AM,06/27/2022 12:00:00 PM,,649,,,2022,26
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19162 12:00:00 AM,06/26/2022 12:00:00 PM,,648,,,2022,26
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19161 12:00:00 AM,06/25/2022 12:00:00 PM,,621,,,2022,25
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19160 12:00:00 AM,06/24/2022 12:00:00 PM,,575,,,2022,25
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19159 12:00:00 AM,06/23/2022 12:00:00 PM,,567,,,2022,25
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19158 12:00:00 AM,06/22/2022 12:00:00 PM,,619,,,2022,25
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19157 12:00:00 AM,06/21/2022 12:00:00 PM,,696,,,2022,25
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19156 12:00:00 AM,06/20/2022 12:00:00 PM,,676,,,2022,25
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19155 12:00:00 AM,06/19/2022 12:00:00 PM,,605,,,2022,25
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19154 12:00:00 AM,06/18/2022 12:00:00 PM,,660,,,2022,24
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19153 12:00:00 AM,06/17/2022 12:00:00 PM,,718,,,2022,24
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19152 12:00:00 AM,06/16/2022 12:00:00 PM,,724,,,2022,24
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19151 12:00:00 AM,06/15/2022 12:00:00 PM,,629,,,2022,24
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19150 12:00:00 AM,06/14/2022 12:00:00 PM,,563,,,2022,24
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19149 12:00:00 AM,06/13/2022 12:00:00 PM,,580,,,2022,24
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19148 12:00:00 AM,06/12/2022 12:00:00 PM,,630,,,2022,24
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19147 12:00:00 AM,06/11/2022 12:00:00 PM,,551,,,2022,23
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19146 12:00:00 AM,06/10/2022 12:00:00 PM,,521,,,2022,23
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19145 12:00:00 AM,06/09/2022 12:00:00 PM,,554,,,2022,23
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19144 12:00:00 AM,06/08/2022 12:00:00 PM,,574,,,2022,23
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19143 12:00:00 AM,06/07/2022 12:00:00 PM,,592,,,2022,23
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19142 12:00:00 AM,06/06/2022 12:00:00 PM,,671,,,2022,23
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19141 12:00:00 AM,06/05/2022 12:00:00 PM,,746,,,2022,23
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19140 12:00:00 AM,06/04/2022 12:00:00 PM,,889,,,2022,22
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19139 12:00:00 AM,06/03/2022 12:00:00 PM,,977,,,2022,22
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19138 12:00:00 AM,06/02/2022 12:00:00 PM,,990,,,2022,22
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19137 12:00:00 AM,06/01/2022 12:00:00 PM,,1090,,,2022,22
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19136 12:00:00 AM,05/31/2022 12:00:00 PM,,1038,,,2022,22
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19135 12:00:00 AM,05/30/2022 12:00:00 PM,,951,,,2022,22
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19134 12:00:00 AM,05/29/2022 12:00:00 PM,,972,,,2022,22
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19133 12:00:00 AM,05/28/2022 12:00:00 PM,,962,,,2022,21
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19132 12:00:00 AM,05/27/2022 12:00:00 PM,,944,,,2022,21
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19131 12:00:00 AM,05/26/2022 12:00:00 PM,,968,,,2022,21
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19130 12:00:00 AM,05/25/2022 12:00:00 PM,,894,,,2022,21
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19129 12:00:00 AM,05/24/2022 12:00:00 PM,,922,,,2022,21
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19128 12:00:00 AM,05/23/2022 12:00:00 PM,,1035,,,2022,21
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19127 12:00:00 AM,05/22/2022 12:00:00 PM,,1044,,,2022,21
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19126 12:00:00 AM,05/21/2022 12:00:00 PM,,1020,,,2022,20
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19125 12:00:00 AM,05/20/2022 12:00:00 PM,,1081,,,2022,20
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19124 12:00:00 AM,05/19/2022 12:00:00 PM,,1086,,,2022,20
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19123 12:00:00 AM,05/18/2022 12:00:00 PM,,1210,,,2022,20
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19122 12:00:00 AM,05/17/2022 12:00:00 PM,,1273,,,2022,20
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19121 12:00:00 AM,05/16/2022 12:00:00 PM,,1170,,,2022,20
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19120 12:00:00 AM,05/15/2022 12:00:00 PM,,1122,,,2022,20
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19119 12:00:00 AM,05/14/2022 12:00:00 PM,,1117,,,2022,19
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19118 12:00:00 AM,05/13/2022 12:00:00 PM,,1035,,,2022,19
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19117 12:00:00 AM,05/12/2022 12:00:00 PM,,965,,,2022,19
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19116 12:00:00 AM,05/11/2022 12:00:00 PM,,891,,,2022,19
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19115 12:00:00 AM,05/10/2022 12:00:00 PM,,856,,,2022,19
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19114 12:00:00 AM,05/09/2022 12:00:00 PM,,797,,,2022,19
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19113 12:00:00 AM,05/08/2022 12:00:00 PM,,769,,,2022,19
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19112 12:00:00 AM,05/07/2022 12:00:00 PM,,700,,,2022,18
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19111 12:00:00 AM,05/06/2022 12:00:00 PM,,687,,,2022,18
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19110 12:00:00 AM,05/05/2022 12:00:00 PM,,692,,,2022,18
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19109 12:00:00 AM,05/04/2022 12:00:00 PM,,632,,,2022,18
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19108 12:00:00 AM,05/03/2022 12:00:00 PM,,615,,,2022,18
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19107 12:00:00 AM,05/02/2022 12:00:00 PM,,592,,,2022,18
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19106 12:00:00 AM,05/01/2022 12:00:00 PM,,564,,,2022,18
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19105 12:00:00 AM,04/30/2022 12:00:00 PM,,560,,,2022,17
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19104 12:00:00 AM,04/29/2022 12:00:00 PM,,537,,,2022,17
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19103 12:00:00 AM,04/28/2022 12:00:00 PM,,516,,,2022,17
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19102 12:00:00 AM,04/27/2022 12:00:00 PM,,525,,,2022,17
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19101 12:00:00 AM,04/26/2022 12:00:00 PM,,502,,,2022,17
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19100 12:00:00 AM,04/25/2022 12:00:00 PM,,532,,,2022,17
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19099 12:00:00 AM,04/24/2022 12:00:00 PM,,547,,,2022,17
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19098 12:00:00 AM,04/23/2022 12:00:00 PM,,574,,,2022,16
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19097 12:00:00 AM,04/22/2022 12:00:00 PM,,590,,,2022,16
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19096 12:00:00 AM,04/21/2022 12:00:00 PM,,606,,,2022,16
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19095 12:00:00 AM,04/20/2022 12:00:00 PM,,642,,,2022,16
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19094 12:00:00 AM,04/19/2022 12:00:00 PM,,675,,,2022,16
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19093 12:00:00 AM,04/18/2022 12:00:00 PM,,673,,,2022,16
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19092 12:00:00 AM,04/17/2022 12:00:00 PM,,672,,,2022,16
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19091 12:00:00 AM,04/16/2022 12:00:00 PM,,625,,,2022,15
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19090 12:00:00 AM,04/15/2022 12:00:00 PM,,601,,,2022,15
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19089 12:00:00 AM,04/14/2022 12:00:00 PM,,551,,,2022,15
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19088 12:00:00 AM,04/13/2022 12:00:00 PM,,492,,,2022,15
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19087 12:00:00 AM,04/12/2022 12:00:00 PM,,486,,,2022,15
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19086 12:00:00 AM,04/11/2022 12:00:00 PM,,460,,,2022,15
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19085 12:00:00 AM,04/10/2022 12:00:00 PM,,418,,,2022,15
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19084 12:00:00 AM,04/09/2022 12:00:00 PM,,412,,,2022,14
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19083 12:00:00 AM,04/08/2022 12:00:00 PM,,397,,,2022,14
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19082 12:00:00 AM,04/07/2022 12:00:00 PM,,382,,,2022,14
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19081 12:00:00 AM,04/06/2022 12:00:00 PM,,376,,,2022,14
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19080 12:00:00 AM,04/05/2022 12:00:00 PM,,352,,,2022,14
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19079 12:00:00 AM,04/04/2022 12:00:00 PM,,313,,,2022,14
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19078 12:00:00 AM,04/03/2022 12:00:00 PM,,302,,,2022,14
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19077 12:00:00 AM,04/02/2022 12:00:00 PM,,280,,,2022,13
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19076 12:00:00 AM,04/01/2022 12:00:00 PM,,263,,,2022,13
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19075 12:00:00 AM,03/31/2022 12:00:00 PM,,259,,,2022,13
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19074 12:00:00 AM,03/30/2022 12:00:00 PM,,244,,,2022,13
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19073 12:00:00 AM,03/29/2022 12:00:00 PM,,231,,,2022,13
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19072 12:00:00 AM,03/28/2022 12:00:00 PM,,226,,,2022,13
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19071 12:00:00 AM,03/27/2022 12:00:00 PM,,209,,,2022,13
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19070 12:00:00 AM,03/26/2022 12:00:00 PM,,187,,,2022,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19069 12:00:00 AM,03/25/2022 12:00:00 PM,,173,,,2022,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19068 12:00:00 AM,03/24/2022 12:00:00 PM,,160,,,2022,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19067 12:00:00 AM,03/23/2022 12:00:00 PM,,152,,,2022,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19066 12:00:00 AM,03/22/2022 12:00:00 PM,,146,,,2022,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19065 12:00:00 AM,03/21/2022 12:00:00 PM,,139,,,2022,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19064 12:00:00 AM,03/20/2022 12:00:00 PM,,136,,,2022,12
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19063 12:00:00 AM,03/19/2022 12:00:00 PM,,137,,,2022,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19062 12:00:00 AM,03/18/2022 12:00:00 PM,,132,,,2022,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19061 12:00:00 AM,03/17/2022 12:00:00 PM,,130,,,2022,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19060 12:00:00 AM,03/16/2022 12:00:00 PM,,127,,,2022,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19059 12:00:00 AM,03/15/2022 12:00:00 PM,,120,,,2022,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19058 12:00:00 AM,03/14/2022 12:00:00 PM,,118,,,2022,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19057 12:00:00 AM,03/13/2022 12:00:00 PM,,113,,,2022,11
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19056 12:00:00 AM,03/12/2022 12:00:00 PM,,109,,,2022,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19055 12:00:00 AM,03/11/2022 12:00:00 PM,,109,,,2022,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19054 12:00:00 AM,03/10/2022 12:00:00 PM,,106,,,2022,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19053 12:00:00 AM,03/09/2022 12:00:00 PM,,101,,,2022,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19052 12:00:00 AM,03/08/2022 12:00:00 PM,,107,,,2022,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19051 12:00:00 AM,03/07/2022 12:00:00 PM,,102,,,2022,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19050 12:00:00 AM,03/06/2022 12:00:00 PM,,105,,,2022,10
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19049 12:00:00 AM,03/05/2022 12:00:00 PM,,104,,,2022,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19048 12:00:00 AM,03/04/2022 12:00:00 PM,,105,,,2022,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19047 12:00:00 AM,03/03/2022 12:00:00 PM,,109,,,2022,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19046 12:00:00 AM,03/02/2022 12:00:00 PM,,114,,,2022,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19045 12:00:00 AM,03/01/2022 12:00:00 PM,,102,,,2022,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19044 12:00:00 AM,02/28/2022 12:00:00 PM,,109,,,2022,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19043 12:00:00 AM,02/27/2022 12:00:00 PM,,113,,,2022,9
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19042 12:00:00 AM,02/26/2022 12:00:00 PM,,118,,,2022,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19041 12:00:00 AM,02/25/2022 12:00:00 PM,,122,,,2022,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19040 12:00:00 AM,02/24/2022 12:00:00 PM,,117,,,2022,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19039 12:00:00 AM,02/23/2022 12:00:00 PM,,117,,,2022,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19038 12:00:00 AM,02/22/2022 12:00:00 PM,,134,,,2022,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19037 12:00:00 AM,02/21/2022 12:00:00 PM,,128,,,2022,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19036 12:00:00 AM,02/20/2022 12:00:00 PM,,122,,,2022,8
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19035 12:00:00 AM,02/19/2022 12:00:00 PM,,127,,,2022,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19034 12:00:00 AM,02/18/2022 12:00:00 PM,,127,,,2022,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19033 12:00:00 AM,02/17/2022 12:00:00 PM,,140,,,2022,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19032 12:00:00 AM,02/16/2022 12:00:00 PM,,151,,,2022,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19031 12:00:00 AM,02/15/2022 12:00:00 PM,,154,,,2022,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19030 12:00:00 AM,02/14/2022 12:00:00 PM,,159,,,2022,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19029 12:00:00 AM,02/13/2022 12:00:00 PM,,187,,,2022,7
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19028 12:00:00 AM,02/12/2022 12:00:00 PM,,214,,,2022,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19027 12:00:00 AM,02/11/2022 12:00:00 PM,,270,,,2022,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19026 12:00:00 AM,02/10/2022 12:00:00 PM,,292,,,2022,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19025 12:00:00 AM,02/09/2022 12:00:00 PM,,314,,,2022,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19024 12:00:00 AM,02/08/2022 12:00:00 PM,,330,,,2022,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19023 12:00:00 AM,02/07/2022 12:00:00 PM,,404,,,2022,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19022 12:00:00 AM,02/06/2022 12:00:00 PM,,485,,,2022,6
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19021 12:00:00 AM,02/05/2022 12:00:00 PM,,572,,,2022,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19020 12:00:00 AM,02/04/2022 12:00:00 PM,,611,,,2022,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19019 12:00:00 AM,02/03/2022 12:00:00 PM,,672,,,2022,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19018 12:00:00 AM,02/02/2022 12:00:00 PM,,808,,,2022,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19017 12:00:00 AM,02/01/2022 12:00:00 PM,,932,,,2022,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19016 12:00:00 AM,01/31/2022 12:00:00 PM,,1016,,,2022,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19015 12:00:00 AM,01/30/2022 12:00:00 PM,,1050,,,2022,5
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19014 12:00:00 AM,01/29/2022 12:00:00 PM,,1094,,,2022,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19013 12:00:00 AM,01/28/2022 12:00:00 PM,,1144,,,2022,4
"MWRA Wastewater COVID RNA Copies/mL, 7-Day Average (Northern Metro Area)",01/01/19012 12:00:00 AM,01/27/2022 12:00:00 PM,,1211,,,2022,4
