url,date,title,pageviews,id
/payments,07/23/2020 12:00:00 AM,Pay Bills & More,97,20200723:/payments
/wastewizard,07/23/2020 12:00:00 AM,Somerville Waste Wizard,97,20200723:/wastewizard
/departments/finance/purchasing,07/23/2020 12:00:00 AM,Purchasing,91,20200723:/departments/finance/purchasing
/news/phase-3-business-reopening-somerville-pushed-august-3-earliest,07/23/2020 12:00:00 AM,Phase 3 Business Reopening in Somerville Pushed to August 3 -- At Earliest,80,20200723:/news/phase-3-business-reopening-somerville-pushed-august-3-earliest
/covid19testing,07/23/2020 12:00:00 AM,"Somerville Mayor Joe Curtatone Launches COVID-19 Mitigation Plan with Community-Wide Testing, Tracking, Contact Tracing, and Safe Social Isolation Plan",70,20200723:/covid19testing
/,07/24/2020 12:00:00 AM,Home,1078,20200724:/
/departments/parking-department,07/24/2020 12:00:00 AM,Parking Department,925,20200724:/departments/parking-department
/departments/programs/coronavirus-disease-2019-covid-19-information,07/24/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,890,20200724:/departments/programs/coronavirus-disease-2019-covid-19-information
/parking,07/24/2020 12:00:00 AM,Parking Department,376,20200724:/parking
/mobiletesting,07/24/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,261,20200724:/mobiletesting
/citizenserve,07/24/2020 12:00:00 AM,Apply for a License or Permit,258,20200724:/citizenserve
/departments/finance/assessing,07/24/2020 12:00:00 AM,Assessing,227,20200724:/departments/finance/assessing
/,11/06/2022 12:00:00 AM,Somerville Visual Budget,2,20221106:/
/departments/dpw-sanitation/somerville-trash-recycling-information,07/24/2020 12:00:00 AM,Somerville Trash & Recycling Information,200,20200724:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/departments-boards-commissions-and-authorities,07/24/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",191,20200724:/departments/departments-boards-commissions-and-authorities
/somervillecares,07/24/2020 12:00:00 AM,Somerville Cares Fund for COVID-19 Assistance,167,20200724:/somervillecares
/payonline,07/24/2020 12:00:00 AM,Pay Bills & More,149,20200724:/payonline
/departments/covid-19-help-food-housing-and-financial-assistance,07/24/2020 12:00:00 AM,"COVID-19 Help: Food, Housing, and Financial Assistance",137,20200724:/departments/covid-19-help-food-housing-and-financial-assistance
/moving,07/24/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,127,20200724:/moving
/departments/isd/building-division,07/24/2020 12:00:00 AM,ISD - Building Division,126,20200724:/departments/isd/building-division
/wastewizard,07/24/2020 12:00:00 AM,Somerville Waste Wizard,126,20200724:/wastewizard
/coronavirushelp,07/24/2020 12:00:00 AM,"Help, Resources, and Ways to Contribute During the COVID-19 Crisis",120,20200724:/coronavirushelp
/departments/elections,07/24/2020 12:00:00 AM,Elections,105,20200724:/departments/elections
/departments/finance/purchasing,07/24/2020 12:00:00 AM,Purchasing,103,20200724:/departments/finance/purchasing
/evictionmoratorium,07/24/2020 12:00:00 AM,Update: Eviction Moratorium Extended Until October 17,92,20200724:/evictionmoratorium
/news/covid-19-update-42820-and-free-covid-19-testing-somerville,07/24/2020 12:00:00 AM,COVID-19 Update for 4/28/20 and Free COVID-19 Testing in Somerville,91,20200724:/news/covid-19-update-42820-and-free-covid-19-testing-somerville
/,07/25/2020 12:00:00 AM,Home,934,20200725:/
/departments/parking-department,07/25/2020 12:00:00 AM,Parking Department,779,20200725:/departments/parking-department
/departments/programs/coronavirus-disease-2019-covid-19-information,07/25/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,773,20200725:/departments/programs/coronavirus-disease-2019-covid-19-information
/parking,07/25/2020 12:00:00 AM,Parking Department,322,20200725:/parking
/mobiletesting,07/25/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,236,20200725:/mobiletesting
/citizenserve,07/25/2020 12:00:00 AM,Apply for a License or Permit,202,20200725:/citizenserve
/departments/finance/assessing,07/25/2020 12:00:00 AM,Assessing,197,20200725:/departments/finance/assessing
/departments/departments-boards-commissions-and-authorities,07/25/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",156,20200725:/departments/departments-boards-commissions-and-authorities
/departments/dpw-sanitation/somerville-trash-recycling-information,07/25/2020 12:00:00 AM,Somerville Trash & Recycling Information,148,20200725:/departments/dpw-sanitation/somerville-trash-recycling-information
/schooltownhalls,07/25/2020 12:00:00 AM,Town Halls on School District COVID-19 Planning Announced,125,20200725:/schooltownhalls
/moving,07/25/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,113,20200725:/moving
/departments/isd/building-division,07/25/2020 12:00:00 AM,ISD - Building Division,102,20200725:/departments/isd/building-division
/departments/sweeping,07/25/2020 12:00:00 AM,Street Sweeping,74,20200725:/departments/sweeping
/departments/finance/purchasing,07/25/2020 12:00:00 AM,Purchasing,73,20200725:/departments/finance/purchasing
/somervillecares,07/25/2020 12:00:00 AM,Somerville Cares Fund for COVID-19 Assistance,72,20200725:/somervillecares
/wastewizard,07/25/2020 12:00:00 AM,Somerville Waste Wizard,72,20200725:/wastewizard
/news/covid-19-update-42820-and-free-covid-19-testing-somerville,07/25/2020 12:00:00 AM,COVID-19 Update for 4/28/20 and Free COVID-19 Testing in Somerville,71,20200725:/news/covid-19-update-42820-and-free-covid-19-testing-somerville
/departments/contact-us,07/25/2020 12:00:00 AM,Contact Us,70,20200725:/departments/contact-us
/covid19testing,07/25/2020 12:00:00 AM,"Somerville Mayor Joe Curtatone Launches COVID-19 Mitigation Plan with Community-Wide Testing, Tracking, Contact Tracing, and Safe Social Isolation Plan",66,20200725:/covid19testing
/,07/26/2020 12:00:00 AM,Home,509,20200726:/
/departments/programs/coronavirus-disease-2019-covid-19-information,07/26/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,477,20200726:/departments/programs/coronavirus-disease-2019-covid-19-information
/departments/parking-department,07/26/2020 12:00:00 AM,Parking Department,464,20200726:/departments/parking-department
/parking,07/26/2020 12:00:00 AM,Parking Department,213,20200726:/parking
/mobiletesting,07/26/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,142,20200726:/mobiletesting
/departments/dpw-sanitation/somerville-trash-recycling-information,07/26/2020 12:00:00 AM,Somerville Trash & Recycling Information,118,20200726:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/finance/assessing,07/26/2020 12:00:00 AM,Assessing,89,20200726:/departments/finance/assessing
/citizenserve,07/26/2020 12:00:00 AM,Apply for a License or Permit,77,20200726:/citizenserve
/wastewizard,07/26/2020 12:00:00 AM,Somerville Waste Wizard,75,20200726:/wastewizard
/moving,07/26/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,60,20200726:/moving
/payonline,07/26/2020 12:00:00 AM,Pay Bills & More,58,20200726:/payonline
/schooltownhalls,07/26/2020 12:00:00 AM,Town Halls on School District COVID-19 Planning Announced,51,20200726:/schooltownhalls
/,11/12/2022 12:00:00 AM,Home,1,20221112:/
/news/phase-3-business-reopening-somerville-pushed-august-3-earliest,07/26/2020 12:00:00 AM,Phase 3 Business Reopening in Somerville Pushed to August 3 -- At Earliest,49,20200726:/news/phase-3-business-reopening-somerville-pushed-august-3-earliest
/news/covid-19-update-42820-and-free-covid-19-testing-somerville,07/26/2020 12:00:00 AM,COVID-19 Update for 4/28/20 and Free COVID-19 Testing in Somerville,47,20200726:/news/covid-19-update-42820-and-free-covid-19-testing-somerville
/departments/departments-boards-commissions-and-authorities,07/26/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",43,20200726:/departments/departments-boards-commissions-and-authorities
/covid19testing,07/26/2020 12:00:00 AM,"Somerville Mayor Joe Curtatone Launches COVID-19 Mitigation Plan with Community-Wide Testing, Tracking, Contact Tracing, and Safe Social Isolation Plan",41,20200726:/covid19testing
/departments/elections,07/26/2020 12:00:00 AM,Elections,34,20200726:/departments/elections
/summer2020,07/26/2020 12:00:00 AM,"Somerville Summer Updates: Pool, Splash Pad, and Playground Openings; New Summer Face Covering Guidelines; Heat Safety Tips",33,20200726:/summer2020
/evictionmoratorium,07/26/2020 12:00:00 AM,Update: Eviction Moratorium Extended Until October 17,31,20200726:/evictionmoratorium
/events,07/26/2020 12:00:00 AM,Calendar,30,20200726:/events
/,07/27/2020 12:00:00 AM,Home,588,20200727:/
/departments/programs/coronavirus-disease-2019-covid-19-information,07/27/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,584,20200727:/departments/programs/coronavirus-disease-2019-covid-19-information
/departments/parking-department,07/27/2020 12:00:00 AM,Parking Department,538,20200727:/departments/parking-department
/departments/dpw-sanitation/somerville-trash-recycling-information,07/27/2020 12:00:00 AM,Somerville Trash & Recycling Information,217,20200727:/departments/dpw-sanitation/somerville-trash-recycling-information
/mobiletesting,07/27/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,169,20200727:/mobiletesting
/parking,07/27/2020 12:00:00 AM,Parking Department,158,20200727:/parking
/wastewizard,07/27/2020 12:00:00 AM,Somerville Waste Wizard,136,20200727:/wastewizard
/departments/finance/assessing,07/27/2020 12:00:00 AM,Assessing,122,20200727:/departments/finance/assessing
/departments/sweeping,07/27/2020 12:00:00 AM,Street Sweeping,106,20200727:/departments/sweeping
/moving,07/27/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,90,20200727:/moving
/departments/elections,07/27/2020 12:00:00 AM,Elections,71,20200727:/departments/elections
/news/phase-3-business-reopening-somerville-pushed-august-3-earliest,07/27/2020 12:00:00 AM,Phase 3 Business Reopening in Somerville Pushed to August 3 -- At Earliest,62,20200727:/news/phase-3-business-reopening-somerville-pushed-august-3-earliest
/payonline,07/27/2020 12:00:00 AM,Pay Bills & More,62,20200727:/payonline
/departments/departments-boards-commissions-and-authorities,07/27/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",57,20200727:/departments/departments-boards-commissions-and-authorities
/covid19testing,07/27/2020 12:00:00 AM,"Somerville Mayor Joe Curtatone Launches COVID-19 Mitigation Plan with Community-Wide Testing, Tracking, Contact Tracing, and Safe Social Isolation Plan",50,20200727:/covid19testing
/news/covid-19-update-42820-and-free-covid-19-testing-somerville,07/27/2020 12:00:00 AM,COVID-19 Update for 4/28/20 and Free COVID-19 Testing in Somerville,48,20200727:/news/covid-19-update-42820-and-free-covid-19-testing-somerville
/schooltownhalls,07/27/2020 12:00:00 AM,Town Halls on School District COVID-19 Planning Announced,48,20200727:/schooltownhalls
/citizenserve,07/27/2020 12:00:00 AM,Apply for a License or Permit,46,20200727:/citizenserve
/payments,07/27/2020 12:00:00 AM,Pay Bills & More,46,20200727:/payments
/departments/personnel,07/27/2020 12:00:00 AM,Personnel,44,20200727:/departments/personnel
/,07/28/2020 12:00:00 AM,Home,1491,20200728:/
/departments/parking-department,07/28/2020 12:00:00 AM,Parking Department,1188,20200728:/departments/parking-department
/departments/programs/coronavirus-disease-2019-covid-19-information,07/28/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,1144,20200728:/departments/programs/coronavirus-disease-2019-covid-19-information
/mobiletesting,07/28/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,402,20200728:/mobiletesting
/parking,07/28/2020 12:00:00 AM,Parking Department,386,20200728:/parking
/citizenserve,07/28/2020 12:00:00 AM,Apply for a License or Permit,357,20200728:/citizenserve
/departments/dpw-sanitation/somerville-trash-recycling-information,07/28/2020 12:00:00 AM,Somerville Trash & Recycling Information,336,20200728:/departments/dpw-sanitation/somerville-trash-recycling-information
/departments/communications-and-community-engagement/somerville-city-cable,07/28/2020 12:00:00 AM,Somerville City Cable,258,20200728:/departments/communications-and-community-engagement/somerville-city-cable
/departments/finance/assessing,07/28/2020 12:00:00 AM,Assessing,224,20200728:/departments/finance/assessing
/residents/job-postings/three-3-part-time-temporary-customer-service-representatives,07/28/2020 12:00:00 AM,Three (3) Part-Time Temporary Customer Service Representatives,221,20200728:/residents/job-postings/three-3-part-time-temporary-customer-service-representatives
/departments/departments-boards-commissions-and-authorities,07/28/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",211,20200728:/departments/departments-boards-commissions-and-authorities
/departments/isd/building-division,07/28/2020 12:00:00 AM,ISD - Building Division,201,20200728:/departments/isd/building-division
/payonline,07/28/2020 12:00:00 AM,Pay Bills & More,191,20200728:/payonline
/,01/13/2023 12:00:00 AM,Home,946,20230113:/
/moving,07/28/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,184,20200728:/moving
/wastewizard,07/28/2020 12:00:00 AM,Somerville Waste Wizard,179,20200728:/wastewizard
/departments/sweeping,07/28/2020 12:00:00 AM,Street Sweeping,178,20200728:/departments/sweeping
/news/covid-19-update-42820-and-free-covid-19-testing-somerville,07/28/2020 12:00:00 AM,COVID-19 Update for 4/28/20 and Free COVID-19 Testing in Somerville,146,20200728:/news/covid-19-update-42820-and-free-covid-19-testing-somerville
/news/phase-3-business-reopening-somerville-pushed-august-3-earliest,07/28/2020 12:00:00 AM,Phase 3 Business Reopening in Somerville Pushed to August 3 -- At Earliest,123,20200728:/news/phase-3-business-reopening-somerville-pushed-august-3-earliest
/payments,07/28/2020 12:00:00 AM,Pay Bills & More,118,20200728:/payments
/departments/elections,07/28/2020 12:00:00 AM,Elections,114,20200728:/departments/elections
/,07/29/2020 12:00:00 AM,Home,1340,20200729:/
/departments/parking-department,07/29/2020 12:00:00 AM,Parking Department,1109,20200729:/departments/parking-department
/departments/programs/coronavirus-disease-2019-covid-19-information,07/29/2020 12:00:00 AM,Coronavirus Disease 2019 (COVID-19) Information,992,20200729:/departments/programs/coronavirus-disease-2019-covid-19-information
/parking,07/29/2020 12:00:00 AM,Parking Department,484,20200729:/parking
/departments/dpw-sanitation/somerville-trash-recycling-information,07/29/2020 12:00:00 AM,Somerville Trash & Recycling Information,325,20200729:/departments/dpw-sanitation/somerville-trash-recycling-information
/mobiletesting,07/29/2020 12:00:00 AM,Somerville Launches Mobile COVID-19 Testing Unit,316,20200729:/mobiletesting
/citizenserve,07/29/2020 12:00:00 AM,Apply for a License or Permit,312,20200729:/citizenserve
/departments/finance/assessing,07/29/2020 12:00:00 AM,Assessing,239,20200729:/departments/finance/assessing
/departments/departments-boards-commissions-and-authorities,07/29/2020 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",221,20200729:/departments/departments-boards-commissions-and-authorities
/moving,07/29/2020 12:00:00 AM,Moving to Somerville: A New Resident's Guide,200,20200729:/moving
